maxsimulationtime=1000	models=Markov	randomamplitude=1.0	locationinitializer=random initializer	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	maps=squarereflect	width=500	height=500	rangealgorithms=NullPowerAlgorithm	maxspeed=10	minspeed=5	memoryfactor=0.8	nodenumber=10	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	fileaddress=output	isinput=false	multiple=false	filenamegenerator=simple	seed=outputtrace	numberiterate=true	tracewriter=text
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range
85	4	22	497	0022	1078	0
85	5	19	110	003	0007	0
85	6	75	221	1016	2032	0
85	7	204	161	0091	4079	0
85	8	366	380	0091	2013	0
85	9	498	235	3068	1027	0
86	0	71	423	0072	4073	0
86	1	130	302	13007	2078	0
86	2	226	4	807	4066	0
86	3	22	489	303	4027	0
86	4	20	497	12049	3021	0
86	5	21	111	6028	0024	0
86	6	71	221	2067	3005	0
86	7	200	155	8021	4014	0
86	8	360	382	7036	2077	0
86	9	499	244	1027	1007	0
87	0	71	422	2005	4069	0
87	1	126	298	0045	3086	0
87	2	222	1	0058	3085	0
87	3	22	487	0059	4082	0
87	4	19	495	002	4012	0
87	5	22	112	0037	0082	0
87	6	70	224	1037	1096	0
87	7	195	149	0096	4002	0
87	8	360	389	0097	1051	0
87	9	499	252	1076	0093	0
88	0	72	420	0086	5006	0
88	1	121	294	14012	3089	0
88	2	218	0	7026	3029	0
88	3	23	486	2058	506	0
88	4	16	494	14005	3043	0
88	5	24	113	4045	0014	0
88	6	66	226	2097	2075	0
88	7	188	145	7096	3069	0
88	8	355	393	6086	2061	0
88	9	499	255	0099	104	0
89	0	74	419	2099	5084	0
89	1	120	288	0044	4057	0
89	2	232	7	0079	0031	0
89	3	24	487	0048	0019	0
89	4	14	493	0016	3089	0
89	5	26	112	005	5091	0
89	6	64	230	1053	2013	0
89	7	184	139	0095	4006	0
89	8	357	399	1004	1023	0
89	9	499	260	2003	1027	0
90	0	75	417	0078	5032	0
90	1	122	282	13018	5009	0
90	2	236	9	6	0058	0
90	3	26	487	3044	0059	0
90	4	12	493	15041	2092	0
90	5	28	111	4006	6003	0
90	6	59	233	3084	2043	0
90	7	189	132	8084	5037	0
90	8	353	405	7006	2025	0
90	9	499	264	1019	0095	0
91	0	74	415	3037	4032	0
91	1	125	276	0048	501	0
91	2	240	13	0088	0065	0
91	3	25	486	0057	4053	0
91	4	10	493	0012	3027	0
91	5	29	111	0039	6027	0
91	6	55	238	1063	2042	0
91	7	187	125	0089	4055	0
91	8	350	413	1023	1091	0
91	9	498	267	2051	1084	0
92	0	73	413	0066	4	0
92	1	124	270	12062	4056	0
92	2	241	18	6068	1036	0
92	3	25	484	303	4037	0
92	4	10	494	1207	1086	0
92	5	31	110	5012	505	0
92	6	48	237	4022	3028	0
92	7	189	117	8063	4096	0
92	8	345	421	7036	2013	0
92	9	499	269	0084	1026	0
93	0	71	412	3046	306	0
93	1	119	267	0048	3067	0
93	2	237	23	0092	2025	0
93	3	23	483	0052	3055	0
93	4	9	495	0005	2038	0
93	5	32	109	0032	5051	0
93	6	41	238	1063	2097	0
93	7	192	110	0089	5006	0
93	8	339	428	1022	2028	0
93	9	499	272	0049	0099	0
94	0	73	411	0061	5072	0
94	1	112	269	13064	2085	0
94	2	239	28	6011	1024	0
94	3	24	480	501	4088	0
94	4	9	495	16039	203	0
94	5	34	109	5088	0	0
94	6	36	239	3029	2098	0
94	7	189	103	8054	4026	0
94	8	331	429	7006	2093	0
94	9	499	272	0033	108	0
95	0	72	409	3092	4039	0
95	1	107	268	0041	3033	0
95	2	242	34	1005	1	0
95	3	23	478	0049	4044	0
95	4	8	496	0004	204	0
95	5	36	108	0032	6016	0
95	6	30	239	1074	3014	0
95	7	182	98	0093	3078	0
95	8	323	426	1019	3055	0
95	9	499	274	4081	1086	0
96	0	74	408	007	5093	0
96	1	101	270	14058	2081	0
96	2	247	37	5077	0064	0
96	3	20	477	6032	3062	0
96	4	7	496	27064	3007	0
96	5	39	109	8086	0013	0
96	6	25	235	304	3076	0
96	7	177	92	8091	4006	0
96	8	315	422	7012	3063	0
96	9	499	275	0019	1069	0
97	0	76	407	2096	5071	0
97	1	94	270	0046	3016	0
97	2	247	44	1009	1057	0
97	3	19	475	0033	4013	0
97	4	6	495	0006	3085	0
97	5	41	109	0029	0017	0
97	6	21	230	1095	4007	0
97	7	176	83	1001	4062	0
97	8	311	414	1026	402	0
97	9	498	275	3074	2055	0
98	0	77	404	008	4092	0
98	1	89	271	12083	3004	0
98	2	251	50	6049	1008	0
98	3	18	474	3084	3052	0
98	4	4	493	38036	3092	0
98	5	40	106	10099	4024	0
98	6	17	225	3034	3094	0
98	7	178	74	8075	409	0
98	8	309	406	6047	4054	0
98	9	498	277	0043	1075	0
99	0	77	403	2013	5001	0
99	1	86	276	0048	2007	0
99	2	247	55	0098	201	0
99	3	15	473	0067	3054	0
99	4	2	492	0007	3048	0
99	5	39	103	0035	4054	0
99	6	11	224	1065	3033	0
99	7	176	66	0092	4046	0
99	8	304	401	1019	3096	0
99	9	496	279	5061	202	0
100	0	76	401	0084	4014	0
100	1	81	278	11008	2081	0
100	2	244	61	602	2013	0
100	3	14	472	2076	4005	0
100	4	0	495	30066	1068	0
100	5	38	100	9012	4038	0
100	6	9	230	4	1099	0
100	7	170	60	9063	3098	0
100	8	298	395	7031	3086	0
100	9	494	280	0046	2061	0
101	0	77	400	2049	5032	0
101	1	75	279	0053	2094	0
101	2	240	66	1006	2023	0
101	3	12	471	1009	3057	0
101	4	0	496	0003	1076	0
101	5	39	98	0021	5016	0
101	6	6	236	1053	2	0
101	7	162	58	0087	3039	0
101	8	290	395	1001	3017	0
101	9	494	281	304	1095	0
102	0	78	398	007	5028	0
102	1	70	281	10077	2081	0
102	2	244	71	603	1001	0
102	3	11	468	2073	4053	0
102	4	1	497	57054	0097	0
102	5	40	97	7013	502	0
102	6	3	248	3071	0088	0
102	7	154	56	906	3032	0
102	8	289	388	7024	4057	0
102	9	492	281	0032	3015	0
103	0	79	397	1063	5013	0
103	1	67	286	0059	2	0
103	2	246	78	1009	1016	0
103	3	13	466	0096	5033	0
103	4	2	499	0004	0095	0
103	5	41	95	0031	5019	0
103	6	6	251	1003	0096	0
103	7	147	58	0072	209	0
103	8	283	389	0089	2098	0
103	9	491	281	4002	3028	0
104	0	80	395	1036	5048	0
104	1	63	290	9099	204	0
104	2	245	84	6034	1079	0
104	3	14	464	2037	5016	0
104	4	1	499	43065	2037	0
104	5	42	93	7058	5011	0
104	6	6	254	3009	1043	0
104	7	141	55	9087	306	0
104	8	277	391	6078	2075	0
104	9	491	282	0026	2002	0
105	0	81	395	0068	501	0
105	1	55	288	0077	3046	0
105	2	249	91	1027	1003	0
105	3	14	462	0092	4094	0
105	4	3	466	005	4069	0
105	5	42	91	0025	5004	0
105	6	7	257	0088	1041	0
105	7	135	51	0072	307	0
105	8	271	393	0099	208	0
105	9	491	282	0091	4065	0
106	0	80	393	1099	4042	0
106	1	49	289	9007	3002	0
106	2	257	91	6059	0001	0
106	3	13	458	305	4051	0
106	4	1	422	41077	4045	0
106	5	43	90	5047	5091	0
106	6	7	258	1028	1023	0
106	7	139	45	10031	503	0
106	8	267	400	706	2014	0
106	9	490	282	0078	2067	0
107	0	80	391	1031	4054	0
107	1	42	284	0083	3078	0
107	2	265	88	1025	5092	0
107	3	11	456	1008	3086	0
107	4	23	340	0068	5055	0
107	5	44	90	0023	5071	0
107	6	7	259	0099	1087	0
107	7	145	41	0069	5077	0
107	8	259	400	1002	3007	0
107	9	489	283	1042	2093	0
108	0	81	390	1007	5076	0
108	1	35	288	9075	2071	0
108	2	271	93	6003	006	0
108	3	9	452	3047	4034	0
108	4	30	309	45068	4096	0
108	5	45	88	905	5014	0
108	6	6	260	0094	107	0
108	7	148	34	11093	5008	0
108	8	253	406	7092	2041	0
108	9	488	282	1008	3079	0
109	0	81	389	0084	406	0
109	1	32	295	0083	1099	0
109	2	276	98	1022	0082	0
109	3	6	450	102	3079	0
109	4	54	286	0072	505	0
109	5	45	86	0013	4071	0
109	6	5	262	207	1096	0
109	7	142	29	0064	3081	0
109	8	245	406	0098	3012	0
109	9	487	281	1043	309	0
110	0	81	389	0008	2002	0
110	1	25	298	8071	2072	0
110	2	282	103	601	0071	0
110	3	3	447	3026	3093	0
110	4	65	254	47074	5004	0
110	5	45	86	6009	4026	0
110	6	6	264	0077	1039	0
110	7	135	33	12071	2066	0
110	8	240	400	7092	4	0
110	9	484	280	1058	3042	0
111	0	81	389	0071	1078	0
111	1	20	296	0062	3047	0
111	2	289	106	1024	0042	0
111	3	1	443	1028	4031	0
111	4	72	219	0075	4092	0
111	5	45	85	0006	3075	0
111	6	6	266	2002	1023	0
111	7	127	36	0068	208	0
111	8	237	393	0094	4028	0
111	9	484	278	1033	4026	0
112	0	81	389	0013	6017	0
112	1	17	293	8032	3094	0
112	2	294	112	6053	0087	0
112	3	0	445	0083	108	0
112	4	47	190	50007	3099	0
112	5	45	86	5065	0082	0
112	6	7	267	0094	0097	0
112	7	119	34	1201	3036	0
112	8	235	386	704	4038	0
112	9	483	276	1068	4028	0
113	0	80	389	7085	2095	0
113	1	13	289	006	3086	0
113	2	302	115	1032	0037	0
113	3	0	447	102	1014	0
113	4	69	158	0077	5031	0
113	5	45	86	0002	2087	0
113	6	8	268	1065	0086	0
113	7	109	33	0077	3023	0
113	8	228	387	0089	3013	0
113	9	481	275	1005	3083	0
114	0	79	390	0012	2066	0
114	1	9	286	8073	309	0
114	2	309	121	6064	0074	0
114	3	0	448	006	1083	0
114	4	104	143	50032	5087	0
114	5	44	86	36079	2094	0
114	6	10	269	1005	002	0
114	7	103	26	11051	3099	0
114	8	223	388	6087	2082	0
114	9	479	275	1098	3015	0
115	0	79	390	1001	2069	0
115	1	5	283	0059	3074	0
115	2	316	123	1023	0025	0
115	3	0	449	2027	1019	0
115	4	135	118	0078	5061	0
115	5	43	85	0003	3048	0
115	6	12	270	2014	0039	0
115	7	104	18	0075	4083	0
115	8	217	392	0095	2064	0
115	9	477	275	1033	302	0
116	0	79	390	0012	2018	0
116	1	2	277	11016	4032	0
116	2	324	123	5086	0001	0
116	3	0	452	0094	1061	0
116	4	165	92	51011	5056	0
116	5	43	85	7085	3099	0
116	6	14	269	0076	5062	0
116	7	104	9	12004	4071	0
116	8	211	394	609	2071	0
116	9	475	275	1051	3021	0
117	0	80	389	13037	5019	0
117	1	0	271	0056	4028	0
117	2	332	121	1046	6003	0
117	3	0	454	2032	1087	0
117	4	163	51	0081	4065	0
117	5	42	85	0005	3016	0
117	6	15	268	2041	5091	0
117	7	110	2	0073	5042	0
117	8	207	400	0098	2012	0
117	9	472	276	109	2078	0
118	0	80	388	0007	5012	0
118	1	2	265	8064	3096	0
118	2	340	123	5065	0019	0
118	3	0	456	1002	2005	0
118	4	135	21	50059	3095	0
118	5	42	85	7022	2078	0
118	6	17	268	006	0007	0
118	7	104	1	4057	301	0
118	8	207	408	7054	1057	0
118	9	469	274	1084	3077	0
119	0	81	387	1201	5084	0
119	1	2	261	0041	4088	0
119	2	338	131	1058	1083	0
119	3	1	459	2076	103	0
119	4	17	59	0097	2001	0
119	5	42	85	0	3027	0
119	6	17	268	1047	0053	0
119	7	101	0	0038	3068	0
119	8	210	414	0097	1015	0
119	9	467	275	105	2048	0
120	0	82	386	001	5049	0
120	1	0	258	8056	402	0
120	2	338	140	5051	105	0
120	3	2	462	1003	1031	0
120	4	14	131	40086	1072	0
120	5	42	85	130099	3079	0
120	6	18	269	0047	1039	0
120	7	99	3	8075	2023	0
120	8	212	421	7025	1034	0
120	9	466	278	1068	1096	0
121	0	83	386	8092	5098	0
121	1	4	237	0094	409	0
121	2	341	148	1047	1022	0
121	3	3	464	2015	1019	0
121	4	5	162	008	1086	0
121	5	42	84	0001	4052	0
121	6	18	270	1038	0093	0
121	7	99	7	0043	1064	0
121	8	209	427	0096	2003	0
121	9	468	279	1032	0067	0
122	0	83	386	0	3001	0
122	1	6	229	9035	5	0
122	2	335	152	505	2049	0
122	3	3	466	1012	1043	0
122	4	12	188	33085	103	0
122	5	41	82	190039	4048	0
122	6	18	270	0016	5094	0
122	7	97	11	10087	1087	0
122	8	201	425	8008	3038	0
122	9	469	280	1035	009	0
123	0	83	386	78055	6013	0
123	1	7	220	0093	4078	0
123	2	328	156	1034	2065	0
123	3	3	469	2036	1056	0
123	4	28	203	0064	0078	0
123	5	41	81	0	5005	0
123	6	19	269	9012	5077	0
123	7	99	16	0043	103	0
123	8	195	427	0087	2092	0
123	9	468	282	1012	2009	0
124	0	84	385	0002	5077	0
124	1	4	211	9096	404	0
124	2	322	159	5057	2072	0
124	3	3	472	1035	1064	0
124	4	46	202	2802	6023	0
124	5	42	81	105098	5013	0
124	6	21	268	0013	5091	0
124	7	93	18	13098	2074	0
124	8	189	433	9052	2026	0
124	9	468	283	1015	1079	0
125	0	85	385	38077	5019	0
125	1	2	202	009	4053	0
125	2	315	162	1027	2064	0
125	3	5	473	1072	0034	0
125	4	60	211	0057	0054	0
125	5	42	79	0002	5018	0
125	6	21	268	5069	6028	0
125	7	87	18	0041	3011	0
125	8	186	426	0085	403	0
125	9	467	284	1022	109	0
126	0	85	384	0002	5043	0
126	1	2	187	8062	4071	0
126	2	315	169	5038	1058	0
126	3	7	472	1027	5093	0
126	4	70	216	21016	0047	0
126	5	42	78	101059	404	0
126	6	22	269	0019	0042	0
126	7	82	22	15091	205	0
126	8	186	418	9003	4066	0
126	9	467	285	0074	2041	0
127	0	85	383	26049	4075	0
127	1	4	179	0089	5	0
127	2	317	177	1041	1029	0
127	3	7	474	1072	1054	0
127	4	79	214	0042	6004	0
127	5	42	77	0001	4066	0
127	6	23	268	6068	5068	0
127	7	78	26	0036	2047	0
127	8	184	410	0089	4053	0
127	9	467	285	0086	1064	0
128	0	87	383	0005	5091	0
128	1	8	174	7068	5026	0
128	2	315	184	5036	1087	0
128	3	6	476	1045	202	0
128	4	86	215	16056	0005	0
128	5	43	75	134055	504	0
128	6	24	268	0018	0011	0
128	7	73	29	15066	2045	0
128	8	176	406	9082	3062	0
128	9	466	286	1051	2041	0
129	0	88	383	24002	0024	0
129	1	10	169	0068	501	0
129	2	310	189	1044	2035	0
129	3	5	478	1037	1079	0
129	4	91	214	003	6022	0
129	5	44	75	0001	5091	0
129	6	25	269	4069	0089	0
129	7	70	34	0035	2017	0
129	8	168	409	0094	2087	0
129	9	465	287	003	2053	0
130	0	89	383	0004	001	0
130	1	13	166	5099	5061	0
130	2	302	191	5025	2087	0
130	3	7	478	1035	6027	0
130	4	95	211	16088	5055	0
130	5	43	73	228068	4036	0
130	6	25	269	0005	0088	0
130	7	65	36	16017	2067	0
130	8	161	404	8094	3077	0
130	9	465	287	2086	1075	0
131	0	89	383	8086	008	0
131	1	14	163	0057	5004	0
131	2	304	198	1033	1038	0
131	3	9	478	1079	6	0
131	4	99	208	0027	5072	0
131	5	43	71	0001	4045	0
131	6	25	269	5032	303	0
131	7	60	37	0032	3007	0
131	8	152	403	1004	3026	0
131	9	466	289	0043	1009	0
132	0	89	384	001	1012	0
132	1	15	160	5067	5018	0
132	2	308	202	4025	0078	0
132	3	11	476	1028	5046	0
132	4	103	208	17068	6022	0
132	5	44	70	135048	5026	0
132	6	24	268	0014	4011	0
132	7	54	37	18021	3015	0
132	8	145	410	9044	2032	0
132	9	466	289	2019	1011	0
133	0	90	384	7095	0003	0
133	1	16	158	0047	5009	0
133	2	309	208	1038	1039	0
133	3	12	474	1071	5053	0
133	4	107	210	0024	0043	0
133	5	44	69	0001	4077	0
133	6	24	267	8014	4064	0
133	7	49	38	0033	209	0
133	8	138	416	0095	2037	0
133	9	467	291	0066	1022	0
134	0	92	383	0027	5042	0
134	1	17	156	401	5024	0
134	2	313	212	4042	0075	0
134	3	15	472	2016	5047	0
134	4	111	212	19021	0056	0
134	5	43	66	242005	4062	0
134	6	25	267	0004	5034	0
134	7	43	37	17055	3039	0
134	8	133	423	904	2021	0
134	9	467	292	2007	0092	0
135	0	92	380	10022	4076	0
135	1	18	154	0042	5006	0
135	2	320	211	1045	6014	0
135	3	18	472	1041	0025	0
135	4	115	214	002	0038	0
135	5	45	64	0001	5045	0
135	6	25	267	17022	504	0
135	7	42	43	0033	1068	0
135	8	125	425	0085	2095	0
135	9	468	293	0059	009	0
136	0	93	377	0032	5028	0
136	1	18	154	1015	6014	0
136	2	325	214	4041	0054	0
136	3	20	472	1079	6013	0
136	4	118	215	18042	005	0
136	5	47	62	260074	5039	0
136	6	25	266	0002	4065	0
136	7	45	48	19062	1017	0
136	8	118	425	8047	3013	0
136	9	466	294	3095	2069	0
137	0	94	375	7013	5002	0
137	1	19	154	0081	5041	0
137	2	331	217	104	0038	0
137	3	22	473	0095	0054	0
137	4	121	215	0015	5098	0
137	5	48	60	0001	5016	0
137	6	25	267	1108	1075	0
137	7	46	55	0033	1032	0
137	8	111	427	0083	2078	0
137	9	465	295	0038	2053	0
138	0	95	374	0023	5022	0
138	1	18	153	1094	3086	0
138	2	336	220	4071	006	0
138	3	23	474	103	0093	0
138	4	122	214	11007	5074	0
138	5	47	59	153071	4012	0
138	6	26	268	0012	0093	0
138	7	52	57	18045	0042	0
138	8	104	426	9067	3037	0
138	9	463	295	5004	2077	0
139	0	96	372	6066	5043	0
139	1	18	152	0051	5005	0
139	2	339	226	1024	1014	0
139	3	24	475	1006	0086	0
139	4	123	214	0013	0012	0
139	5	45	58	0001	3064	0
139	6	26	269	12076	1066	0
139	7	57	59	0028	0031	0
139	8	96	423	0084	305	0
139	9	461	296	005	2083	0
140	0	98	372	0022	6024	0
140	1	18	151	109	5009	0
140	2	340	231	4058	1028	0
140	3	25	475	1045	0033	0
140	4	125	215	15099	0051	0
140	5	44	56	168076	4008	0
140	6	27	270	0015	0062	0
140	7	63	59	20003	0006	0
140	8	91	415	11005	4011	0
140	9	460	295	2058	3073	0
141	0	98	372	1029	6007	0
141	1	19	151	0023	0036	0
141	2	343	236	1025	1009	0
141	3	25	475	0014	6012	0
141	4	127	216	0015	0048	0
141	5	43	55	0001	3092	0
141	6	28	270	6023	601	0
141	7	63	65	0026	1056	0
141	8	83	411	0082	3063	0
141	9	459	294	0049	4006	0
142	0	98	372	0001	3024	0
142	1	19	150	2087	5051	0
142	2	343	242	4075	1052	0
142	3	25	475	0005	6	0
142	4	128	217	9041	0092	0
142	5	43	54	28022	5028	0
142	6	28	270	0007	3097	0
142	7	61	71	23049	108	0
142	8	74	411	10036	3014	0
142	9	459	294	0015	0083	0
143	0	97	372	73019	3032	0
143	1	19	151	001	1099	0
143	2	344	248	1014	1042	0
143	3	25	475	1014	206	0
143	4	129	219	002	0083	0
143	5	43	54	0002	5078	0
143	6	28	270	2052	0019	0
143	7	60	76	0024	1085	0
143	8	66	408	0081	3047	0
143	9	459	295	4092	0044	0
144	0	96	372	0001	2084	0
144	1	19	151	1039	1016	0
144	2	347	253	5047	1017	0
144	3	25	475	0022	2086	0
144	4	131	217	12009	5036	0
144	5	44	54	26073	0001	0
144	6	28	270	0013	0061	0
144	7	59	80	16001	1085	0
144	8	58	412	11016	2068	0
144	9	460	295	0003	0005	0
145	0	95	372	74001	3032	0
145	1	19	151	0014	2026	0
145	2	353	253	1012	0001	0
145	3	26	475	502	507	0
145	4	133	216	0015	6001	0
145	5	44	54	0002	002	0
145	6	29	269	5063	501	0
145	7	56	79	0015	3027	0
145	8	50	409	0077	3053	0
145	9	459	295	23056	2082	0
146	0	95	372	0001	3015	0
146	1	19	151	0026	5075	0
146	2	360	253	6051	6018	0
146	3	27	475	0015	6013	0
146	4	133	216	503	6012	0
146	5	45	53	78091	504	0
146	6	29	269	0008	5055	0
146	7	55	80	9088	3	0
146	8	45	403	10042	4003	0
146	9	457	296	0007	2071	0
147	0	95	372	49057	6026	0
147	1	20	150	4038	504	0
147	2	365	258	1017	0084	0
147	3	27	474	9025	5036	0
147	4	134	216	0011	6006	0
147	5	46	53	0	0014	0
147	6	31	269	24043	0017	0
147	7	54	81	0019	2022	0
147	8	37	406	008	2074	0
147	9	457	296	12085	3004	0
148	0	96	372	0002	5094	0
148	1	20	148	0037	4096	0
148	2	368	264	5077	1019	0
148	3	28	472	0022	5001	0
148	4	135	217	803	0091	0
148	5	46	53	101022	6013	0
148	6	34	271	0012	0049	0
148	7	53	82	901	2024	0
148	8	31	400	10077	3094	0
148	9	456	296	0005	3053	0
149	0	96	372	19025	6018	0
149	1	21	147	4044	5041	0
149	2	369	272	1027	1032	0
149	3	30	470	903	5061	0
149	4	135	217	001	103	0
149	5	47	53	0001	0022	0
149	6	33	275	34007	107	0
149	7	50	84	0032	2065	0
149	8	24	395	0082	3079	0
149	9	455	296	22079	2084	0
150	0	97	372	0005	6024	0
150	1	22	146	0038	4097	0
150	2	376	275	5083	0049	0
150	3	32	472	0029	0063	0
150	4	135	219	16001	1059	0
150	5	49	53	14304	6013	0
150	6	34	278	0009	1029	0
150	7	47	84	9067	3009	0
150	8	16	391	10057	3054	0
150	9	454	295	0004	3079	0
151	0	98	372	12079	001	0
151	1	22	143	7	4077	0
151	2	382	279	1032	006	0
151	3	33	475	11096	1013	0
151	4	135	221	0011	1023	0
151	5	50	52	0001	5086	0
151	6	36	281	38097	1006	0
151	7	44	84	0035	3015	0
151	8	11	383	0088	4017	0
151	9	453	295	22053	3047	0
152	0	99	372	0006	6011	0
152	1	20	141	0033	3086	0
152	2	386	286	6008	101	0
152	3	33	478	0023	107	0
152	4	136	223	19033	1048	0
152	5	49	50	224089	4016	0
152	6	37	284	0008	102	0
152	7	41	82	809	3082	0
152	8	5	377	10038	3091	0
152	9	452	295	0005	3001	0
153	0	99	371	14072	6005	0
153	1	20	140	4098	4041	0
153	2	390	293	1021	0098	0
153	3	34	480	11051	1023	0
153	4	137	225	0013	1002	0
153	5	52	48	0001	5081	0
153	6	37	287	37094	1054	0
153	7	39	79	0035	4006	0
153	8	4	333	009	4078	0
153	9	452	296	24061	2016	0
154	0	101	371	0013	6027	0
154	1	21	139	0032	5034	0
154	2	396	296	5094	0056	0
154	3	33	483	0023	1082	0
154	4	139	226	23097	0054	0
154	5	55	48	272036	0002	0
154	6	37	290	0007	1047	0
154	7	37	78	8058	305	0
154	8	2	323	11055	4048	0
154	9	451	298	0007	1093	0
155	0	102	373	14073	1011	0
155	1	21	137	5047	4072	0
155	2	402	299	101	0042	0
155	3	35	486	14002	1012	0
155	4	143	227	0014	0009	0
155	5	58	51	0001	0072	0
155	6	38	292	33031	1022	0
155	7	33	78	004	3022	0
155	8	1	303	0092	4053	0
155	9	451	299	10084	1062	0
156	0	102	375	0009	1042	0
156	1	20	136	0024	4047	0
156	2	409	301	6015	0035	0
156	3	37	485	0019	6013	0
156	4	146	226	22019	6015	0
156	5	60	52	221029	0051	0
156	6	36	293	0006	2061	0
156	7	30	80	9027	2065	0
156	8	0	287	8097	4024	0
156	9	452	300	0014	1015	0
157	0	103	376	21004	1025	0
157	1	20	135	4026	4048	0
157	2	415	301	1005	6022	0
157	3	40	485	13068	0006	0
157	4	149	226	0014	6021	0
157	5	61	51	0001	507	0
157	6	37	295	29096	0083	0
157	7	28	82	0035	2021	0
157	8	3	264	008	4073	0
157	9	452	301	7018	1031	0
158	0	105	377	001	0004	0
158	1	20	132	0053	4061	0
158	2	421	304	6004	0049	0
158	3	41	488	002	1016	0
158	4	151	226	15072	6003	0
158	5	63	48	370094	5014	0
158	6	39	296	0006	0065	0
158	7	26	84	8015	2046	0
158	8	7	257	8087	5016	0
158	9	452	301	0009	0028	0
159	0	107	376	24021	5082	0
159	1	21	131	3056	5026	0
159	2	427	304	1005	0007	0
159	3	42	490	9044	1021	0
159	4	153	225	0014	6002	0
159	5	64	45	0001	502	0
159	6	39	297	20087	1025	0
159	7	25	88	0041	108	0
159	8	11	252	0081	5047	0
159	9	452	302	11046	2025	0
160	0	110	376	0012	0014	0
160	1	22	129	0051	505	0
160	2	432	310	701	0088	0
160	3	44	490	0029	0031	0
160	4	155	223	23048	5041	0
160	5	65	42	282063	4085	0
160	6	40	298	0005	1022	0
160	7	22	89	9006	2078	0
160	8	15	246	8039	5026	0
160	9	451	302	001	2086	0
161	0	112	375	21002	5083	0
161	1	22	128	3046	4061	0
161	2	436	315	1	0082	0
161	3	47	489	9056	5069	0
161	4	159	222	0016	6008	0
161	5	65	41	0001	5013	0
161	6	40	300	32071	1039	0
161	7	18	92	0052	2041	0
161	8	13	240	0081	4039	0
161	9	449	303	16019	3002	0
162	0	114	373	0011	505	0
162	1	23	125	0073	5005	0
162	2	438	322	7026	1035	0
162	3	49	490	0032	0049	0
162	4	163	222	21086	0016	0
162	5	66	40	286099	503	0
162	6	40	302	0009	1049	0
162	7	15	95	8082	203	0
162	8	13	233	8054	4077	0
162	9	448	304	001	2036	0
163	0	114	371	22096	4079	0
163	1	24	125	2005	6022	0
163	2	434	328	0097	2023	0
163	3	51	491	7009	003	0
163	4	167	223	0018	0025	0
163	5	66	39	0	4046	0
163	6	38	305	42051	2035	0
163	7	11	98	005	2056	0
163	8	13	225	0095	4063	0
163	9	446	306	23057	2026	0
164	0	114	369	0008	4061	0
164	1	25	124	0061	503	0
164	2	429	332	7002	2041	0
164	3	53	490	0022	5063	0
164	4	170	222	19004	6002	0
164	5	66	38	55068	5019	0
164	6	39	309	001	102	0
164	7	14	102	9095	1002	0
164	8	7	219	8085	3097	0
164	9	446	308	0009	1093	0
165	0	114	366	26091	4072	0
165	1	26	123	2077	5031	0
165	2	425	338	0094	2014	0
165	3	53	490	3077	0001	0
165	4	173	221	0018	5092	0
165	5	66	38	0001	5008	0
165	6	42	311	41014	0062	0
165	7	16	106	0045	1013	0
165	8	5	210	0097	4045	0
165	9	447	309	16056	009	0
166	0	115	364	0008	5	0
166	1	28	121	0083	5074	0
166	2	424	345	7016	1079	0
166	3	54	490	0011	507	0
166	4	176	221	17047	6027	0
166	5	66	36	179004	4071	0
166	6	44	313	0005	0071	0
166	7	18	111	10075	1022	0
166	8	10	205	7069	505	0
166	9	445	309	0009	2088	0
167	0	116	364	20014	6015	0
167	1	30	121	2083	5086	0
167	2	423	350	0083	1061	0
167	3	54	490	102	6003	0
167	4	178	220	0014	5054	0
167	5	66	34	0001	405	0
167	6	46	313	41043	0025	0
167	7	21	115	0048	0084	0
167	8	8	198	0094	4046	0
167	9	443	309	20049	3056	0
168	0	117	363	0006	5017	0
168	1	31	118	1004	5014	0
168	2	424	356	7014	1038	0
168	3	54	490	0035	3015	0
168	4	180	219	14036	5089	0
168	5	65	33	151088	4044	0
168	6	49	314	0006	0016	0
168	7	24	118	10051	0087	0
168	8	8	191	7063	4075	0
168	9	442	311	0012	1097	0
169	0	117	360	40045	4069	0
169	1	34	118	2058	002	0
169	2	425	363	0097	1046	0
169	3	54	490	2009	6012	0
169	4	182	219	0017	0004	0
169	5	65	32	0	4093	0
169	6	52	314	50007	6023	0
169	7	28	123	0057	0079	0
169	8	15	186	1001	507	0
169	9	441	313	22068	1099	0
170	0	118	359	0004	5017	0
170	1	36	117	1006	5089	0
170	2	431	366	6057	0047	0
170	3	55	490	0042	6017	0
170	4	185	219	16008	0007	0
170	5	65	32	314073	4053	0
170	6	55	313	0007	6021	0
170	7	31	127	9064	1003	0
170	8	23	188	8015	0018	0
170	9	444	315	0014	0069	0
171	0	118	358	2708	5072	0
171	1	38	118	104	0012	0
171	2	433	371	0088	102	0
171	3	57	490	4069	0043	0
171	4	187	219	0014	0013	0
171	5	65	30	0	4082	0
171	6	57	311	45055	5021	0
171	7	36	127	0047	6015	0
171	8	30	184	1	5073	0
171	9	446	316	16077	0042	0
