maxsimulationtime=1000	models=Manhattan	locationinitializer=Null	maps=Manhattan	vlines=50,250,450,	dir12lanespace=5	width=500	hlines=50,250,450,	height=500	rangealgorithms=NullPowerAlgorithm	maxacceleration=2	maxspeed=10	fixedacceleration=false	minspeed=5	maxpausetime=10	positiveaccratio=2.0	safedistanceratio=2.0	nodenumber=10	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	fileaddress=output	isinput=false	multiple=false	filenamegenerator=simple	seed=outputtrace	numberiterate=true	tracewriter=text
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range
76	9	455	409	804	1057	0
77	0	250	71	10	-1057	0
77	1	450	46	804	-1057	0
77	2	127	55	10	3014	0
77	3	50	165	6045	-1057	0
77	4	255	409	4096	1057	0
77	5	450	109	9085	-1057	0
77	6	310	55	803	3014	0
77	7	342	450	7021	0	0
77	8	255	214	10	1057	0
77	9	455	419	10	1057	0
78	0	250	61	10	-1057	0
78	1	450	37	9047	-1057	0
78	2	117	55	10	3014	0
78	3	50	158	6048	-1057	0
78	4	255	414	4039	1057	0
78	5	450	99	10	-1057	0
78	6	301	55	902	3014	0
78	7	350	450	8007	0	0
78	8	255	224	10	1057	0
78	9	455	429	10	1057	0
79	0	250	55	9047	-1057	0
79	1	450	27	10	-1057	0
79	2	107	55	10	3014	0
79	3	50	152	6081	-1057	0
79	4	255	420	6024	1057	0
79	5	450	89	10	-1057	0
79	6	291	55	9052	3014	0
79	7	358	450	801	0	0
79	8	255	234	10	1057	0
79	9	455	439	10	1057	0
80	0	250	45	9002	-1057	0
80	1	450	17	10	-1057	0
80	2	99	55	802	3014	0
80	3	50	143	8014	-1057	0
80	4	255	426	5089	1057	0
80	5	450	81	8067	-1057	0
80	6	283	55	8008	3014	0
80	7	366	450	7011	0	0
80	8	255	244	10	1057	0
80	9	455	449	10	1057	0
81	0	250	38	7013	-1057	0
81	1	450	7	10	-1057	0
81	2	92	55	608	3014	0
81	3	50	135	8055	-1057	0
81	4	255	432	5091	1057	0
81	5	450	72	8079	-1057	0
81	6	275	55	8012	3014	0
81	7	373	450	7083	0	0
81	8	255	250	9079	1057	0
81	9	455	450	10	1057	0
82	0	250	30	8081	-1057	0
82	1	450	0	904	-1057	0
82	2	85	55	7077	3014	0
82	3	50	126	9018	-1057	0
82	4	255	439	701	1057	0
82	5	450	62	10	-1057	0
82	6	268	55	6048	3014	0
82	7	383	450	9073	0	0
82	8	255	250	10	1057	0
82	9	455	460	10	1057	0
83	0	250	20	10	-1057	0
83	1	455	9	9043	1057	0
83	2	75	55	9059	3014	0
83	3	50	116	10	-1057	0
83	4	255	447	8033	1057	0
83	5	450	55	10	-1057	0
83	6	260	55	7088	3014	0
83	7	393	450	10	0	0
83	8	255	259	9087	1057	0
83	9	455	468	8019	1057	0
84	0	250	10	902	-1057	0
84	1	455	19	10	1057	0
84	2	66	55	8043	3014	0
84	3	50	106	10	-1057	0
84	4	255	450	10	1057	0
84	5	441	55	8097	3014	0
84	6	255	55	9065	3014	0
84	7	403	450	10	0	0
84	8	255	268	8023	1057	0
84	9	455	474	6026	1057	0
85	0	250	3	7038	-1057	0
85	1	455	29	10	1057	0
85	2	56	55	10	3014	0
85	3	50	96	10	-1057	0
85	4	255	460	10	1057	0
85	5	431	55	9055	3014	0
85	6	247	55	7091	3014	0
85	7	412	450	8053	0	0
85	8	255	274	603	1057	0
85	9	455	479	4081	1057	0
86	0	250	0	601	-1057	0
86	1	455	39	10	1057	0
86	2	55	55	10	3014	0
86	3	50	86	10	-1057	0
86	4	255	469	9036	1057	0
86	5	422	55	9021	3014	0
86	6	238	55	8069	3014	0
86	7	421	450	9056	0	0
86	8	255	279	4099	1057	0
86	9	455	485	6052	1057	0
87	0	255	0	7094	1057	0
87	1	455	47	8035	1057	0
87	2	50	55	10	-1057	0
87	3	50	77	8022	-1057	0
87	4	255	479	10	1057	0
87	5	414	55	7097	3014	0
87	6	228	55	9068	3014	0
87	7	431	450	10	0	0
87	8	255	283	4042	1057	0
87	9	455	492	7001	1057	0
88	0	255	6	6045	1057	0
88	1	455	50	9012	1057	0
88	2	50	45	10	-1057	0
88	3	50	70	7082	-1057	0
88	4	255	489	10	1057	0
88	5	406	55	8017	3014	0
88	6	220	55	7084	3014	0
88	7	441	450	10	0	0
88	8	255	286	3	1057	0
88	9	455	500	8002	1057	0
89	0	255	11	5043	1057	0
89	1	455	50	804	1057	0
89	2	50	35	10	-1057	0
89	3	50	62	7097	-1057	0
89	4	255	499	10	1057	0
89	5	397	55	9003	3014	0
89	6	212	55	8049	3014	0
89	7	450	450	10	0	0
89	8	255	291	4061	1057	0
89	9	450	500	9041	-1057	0
90	0	255	17	505	1057	0
90	1	455	56	6098	1057	0
90	2	50	26	8075	-1057	0
90	3	50	55	8093	-1057	0
90	4	255	500	10	1057	0
90	5	387	55	902	3014	0
90	6	205	55	6073	3014	0
90	7	459	450	9042	0	0
90	8	255	297	6001	1057	0
90	9	450	490	10	-1057	0
91	0	255	23	5078	1057	0
91	1	455	63	6048	1057	0
91	2	50	16	10	-1057	0
91	3	60	50	10	0	0
91	4	250	491	8093	-1057	0
91	5	377	55	10	3014	0
91	6	199	55	6029	3014	0
91	7	469	450	9079	0	0
91	8	255	304	7034	1057	0
91	9	450	480	10	-1057	0
92	0	255	30	7054	1057	0
92	1	455	68	5038	1057	0
92	2	50	7	807	-1057	0
92	3	70	50	10	0	0
92	4	250	481	10	-1057	0
92	5	367	55	10	3014	0
92	6	194	55	5	3014	0
92	7	478	450	9032	0	0
92	8	255	312	7072	1057	0
92	9	450	471	8094	-1057	0
93	0	255	39	8081	1057	0
93	1	455	75	6086	1057	0
93	2	50	0	9069	-1057	0
93	3	80	50	10	0	0
93	4	250	471	9049	-1057	0
93	5	357	55	10	3014	0
93	6	190	55	3046	3014	0
93	7	487	450	8088	0	0
93	8	255	320	801	1057	0
93	9	450	461	10	-1057	0
94	0	255	49	9086	1057	0
94	1	455	82	6035	1057	0
94	2	55	7	7071	1057	0
94	3	90	50	10	0	0
94	4	250	461	10	-1057	0
94	5	349	55	8005	3014	0
94	6	186	55	403	3014	0
94	7	495	450	8046	0	0
94	8	255	330	9097	1057	0
94	9	450	455	908	-1057	0
95	0	255	50	10	1057	0
95	1	455	89	7034	1057	0
95	2	55	15	7097	1057	0
95	3	100	50	10	0	0
95	4	250	455	804	-1057	0
95	5	340	55	903	3014	0
95	6	181	55	4063	3014	0
95	7	500	450	9005	0	0
95	8	255	340	10	1057	0
95	9	460	450	10	0	0
96	0	255	58	8073	1057	0
96	1	455	98	9024	1057	0
96	2	55	24	903	1057	0
96	3	110	50	10	0	0
96	4	250	455	9066	3014	0
96	5	330	55	9084	3014	0
96	6	177	55	4075	3014	0
96	7	500	455	10	3014	0
96	8	255	350	10	1057	0
96	9	469	450	9003	0	0
97	0	255	68	9059	1057	0
97	1	455	106	704	1057	0
97	2	55	34	10	1057	0
97	3	120	50	10	0	0
97	4	240	455	10	3014	0
97	5	322	55	8005	3014	0
97	6	170	55	6032	3014	0
97	7	490	455	9015	3014	0
97	8	255	360	10	1057	0
97	9	479	450	10	0	0
98	0	255	78	10	1057	0
98	1	455	114	8047	1057	0
98	2	55	44	10	1057	0
98	3	130	50	10	0	0
98	4	230	455	10	3014	0
98	5	313	55	902	3014	0
98	6	162	55	7096	3014	0
98	7	483	455	7075	3014	0
98	8	255	370	10	1057	0
98	9	489	450	10	0	0
99	0	255	87	9011	1057	0
99	1	455	122	7071	1057	0
99	2	55	50	9095	1057	0
99	3	139	50	9	0	0
99	4	220	455	9044	3014	0
99	5	303	55	10	3014	0
99	6	155	55	7086	3014	0
99	7	474	455	8086	3014	0
99	8	255	380	905	1057	0
99	9	499	450	10	0	0
100	0	255	97	10	1057	0
100	1	455	129	6084	1057	0
100	2	55	55	9098	3014	0
100	3	149	50	10	0	0
100	4	210	455	10	3014	0
100	5	293	55	10	3014	0
100	6	148	55	6061	3014	0
100	7	466	455	7065	3014	0
100	8	255	387	7068	1057	0
100	9	500	450	10	0	0
101	0	255	106	9017	1057	0
101	1	455	134	5045	1057	0
101	2	45	55	9023	3014	0
101	3	159	50	10	0	0
101	4	200	455	10	3014	0
101	5	283	55	10	3014	0
101	6	141	55	7018	3014	0
101	7	457	455	9008	3014	0
101	8	255	397	9063	1057	0
101	9	500	455	10	3014	0
102	0	255	115	8081	1057	0
102	1	455	140	5097	1057	0
102	2	36	55	9046	3014	0
102	3	169	50	10	0	0
102	4	191	455	8061	3014	0
102	5	273	55	10	3014	0
102	6	134	55	7022	3014	0
102	7	455	455	10	3014	0
102	8	255	407	908	1057	0
102	9	490	455	9001	3014	0
103	0	255	124	9054	1057	0
103	1	455	147	6084	1057	0
103	2	26	55	10	3014	0
103	3	179	50	10	0	0
103	4	183	455	8064	3014	0
103	5	263	55	905	3014	0
103	6	128	55	5077	3014	0
103	7	450	446	8035	-1057	0
103	8	255	417	10	1057	0
103	9	481	455	9003	3014	0
104	0	255	134	10	1057	0
104	1	455	154	704	1057	0
104	2	16	55	10	3014	0
104	3	189	50	10	0	0
104	4	176	455	6082	3014	0
104	5	255	55	10	3014	0
104	6	122	55	5042	3014	0
104	7	450	437	9032	-1057	0
104	8	255	425	8063	1057	0
104	9	472	455	9005	3014	0
105	0	255	144	10	1057	0
105	1	455	161	608	1057	0
105	2	7	55	9024	3014	0
105	3	197	50	8054	0	0
105	4	167	455	8076	3014	0
105	5	255	65	10	1057	0
105	6	115	55	6099	3014	0
105	7	450	427	9043	-1057	0
105	8	255	434	8094	1057	0
105	9	464	455	803	3014	0
106	0	255	153	8045	1057	0
106	1	455	169	7073	1057	0
106	2	0	55	10	3014	0
106	3	204	50	6055	0	0
106	4	157	455	10	3014	0
106	5	255	75	10	1057	0
106	6	110	55	5085	3014	0
106	7	450	418	9057	-1057	0
106	8	255	442	8013	1057	0
106	9	456	455	8035	3014	0
107	0	255	163	10	1057	0
107	1	455	177	807	1057	0
107	2	0	50	10	0	0
107	3	212	50	804	0	0
107	4	147	455	10	3014	0
107	5	255	85	10	1057	0
107	6	102	55	7041	3014	0
107	7	450	408	10	-1057	0
107	8	255	450	8042	1057	0
107	9	455	455	9016	3014	0
108	0	255	173	10	1057	0
108	1	455	185	7096	1057	0
108	2	10	50	10	0	0
108	3	222	50	9057	0	0
108	4	137	455	10	3014	0
108	5	255	95	10	1057	0
108	6	96	55	5076	3014	0
108	7	450	399	9022	-1057	0
108	8	247	455	7017	3014	0
108	9	455	464	9026	1057	0
109	0	255	183	10	1057	0
109	1	455	193	7062	1057	0
109	2	19	50	9092	0	0
109	3	232	50	10	0	0
109	4	127	455	10	3014	0
109	5	255	105	10	1057	0
109	6	92	55	4058	3014	0
109	7	450	389	9047	-1057	0
109	8	242	455	5039	3014	0
109	9	455	473	9008	1057	0
110	0	255	193	10	1057	0
110	1	455	200	6086	1057	0
110	2	29	50	9028	0	0
110	3	242	50	10	0	0
110	4	117	455	10	3014	0
110	5	255	115	10	1057	0
110	6	88	55	3091	3014	0
110	7	450	380	8096	-1057	0
110	8	236	455	5052	3014	0
110	9	455	482	9009	1057	0
111	0	255	203	10	1057	0
111	1	455	207	6072	1057	0
111	2	38	50	9061	0	0
111	3	250	50	10	0	0
111	4	108	455	8078	3014	0
111	5	255	125	10	1057	0
111	6	86	55	201	3014	0
111	7	450	370	10	-1057	0
111	8	230	455	6049	3014	0
111	9	455	492	10	1057	0
112	0	255	212	8092	1057	0
112	1	455	214	6094	1057	0
112	2	46	50	707	0	0
112	3	255	60	10	1057	0
112	4	101	455	7042	3014	0
112	5	255	134	9024	1057	0
112	6	82	55	4007	3014	0
112	7	450	360	10	-1057	0
112	8	225	455	5019	3014	0
112	9	455	500	10	1057	0
113	0	255	221	9063	1057	0
113	1	455	222	8078	1057	0
113	2	50	50	6046	0	0
113	3	255	70	10	1057	0
113	4	92	455	902	3014	0
113	5	255	142	8011	1057	0
113	6	77	55	4068	3014	0
113	7	450	351	9044	-1057	0
113	8	221	455	4004	3014	0
113	9	450	500	8099	-1057	0
114	0	255	231	9075	1057	0
114	1	455	231	8079	1057	0
114	2	55	50	7037	1057	0
114	3	255	80	10	1057	0
114	4	82	455	10	3014	0
114	5	255	149	7057	1057	0
114	6	70	55	606	3014	0
114	7	450	341	10	-1057	0
114	8	218	455	2061	3014	0
114	9	450	490	10	-1057	0
115	0	255	241	10	1057	0
115	1	455	241	10	1057	0
115	2	55	57	7051	1057	0
115	3	255	90	10	1057	0
115	4	72	455	10	3014	0
115	5	255	158	8078	1057	0
115	6	66	55	4061	3014	0
115	7	450	331	10	-1057	0
115	8	215	455	3028	3014	0
115	9	450	480	10	-1057	0
116	0	255	250	9093	1057	0
116	1	455	250	9054	1057	0
116	2	55	63	6017	1057	0
116	3	255	99	9053	1057	0
116	4	62	455	10	3014	0
116	5	255	168	10	1057	0
116	6	63	55	2091	3014	0
116	7	450	321	10	-1057	0
116	8	211	455	3034	3014	0
116	9	450	470	10	-1057	0
117	0	255	250	10	0	0
117	1	445	255	10	3014	0
117	2	55	68	4066	1057	0
117	3	255	109	10	1057	0
117	4	55	455	9006	3014	0
117	5	255	177	9027	1057	0
117	6	59	55	4006	3014	0
117	7	450	311	10	-1057	0
117	8	208	455	3059	3014	0
117	9	450	460	10	-1057	0
118	0	265	250	10	0	0
118	1	435	255	10	3014	0
118	2	55	71	3033	1057	0
118	3	255	119	10	1057	0
118	4	45	455	9019	3014	0
118	5	255	187	10	1057	0
118	6	55	55	5007	3014	0
118	7	450	302	8046	-1057	0
118	8	204	455	3053	3014	0
118	9	450	455	9043	-1057	0
119	0	275	250	10	0	0
119	1	425	255	10	3014	0
119	2	55	75	4005	1057	0
119	3	255	129	10	1057	0
119	4	35	455	10	3014	0
119	5	255	197	9074	1057	0
119	6	55	55	3077	3014	0
119	7	450	292	10	-1057	0
119	8	200	455	3088	3014	0
119	9	440	455	10	3014	0
120	0	283	250	8092	0	0
120	1	415	255	10	3014	0
120	2	55	81	503	1057	0
120	3	255	139	9059	1057	0
120	4	25	455	10	3014	0
120	5	255	206	8038	1057	0
120	6	50	55	401	3014	0
120	7	450	282	10	-1057	0
120	8	196	455	4048	3014	0
120	9	431	455	804	3014	0
121	0	293	250	9017	0	0
121	1	405	255	10	3014	0
121	2	55	85	4027	1057	0
121	3	255	147	8005	1057	0
121	4	15	455	10	3014	0
121	5	255	215	902	1057	0
121	6	48	55	2017	3014	0
121	7	450	273	9025	-1057	0
121	8	191	455	5034	3014	0
121	9	424	455	6076	3014	0
122	0	302	250	9089	0	0
122	1	395	255	9049	3014	0
122	2	55	90	5054	1057	0
122	3	255	156	8091	1057	0
122	4	6	455	9066	3014	0
122	5	255	225	10	1057	0
122	6	47	55	1037	3014	0
122	7	450	263	10	-1057	0
122	8	184	455	6072	3014	0
122	9	418	455	6071	3014	0
123	0	312	250	10	0	0
123	1	387	255	7066	3014	0
123	2	55	96	5053	1057	0
123	3	255	165	8095	1057	0
123	4	0	455	9071	3014	0
123	5	255	235	10	1057	0
123	6	47	55	0	3014	0
123	7	450	255	803	-1057	0
123	8	176	455	8025	3014	0
123	9	410	455	7064	3014	0
124	0	322	250	10	0	0
124	1	378	255	9039	3014	0
124	2	55	102	5071	1057	0
124	3	255	174	9067	1057	0
124	4	0	450	10	0	0
124	5	255	245	9093	1057	0
124	6	47	55	0006	3014	0
124	7	450	255	9023	-1057	0
124	8	169	455	6088	3014	0
124	9	401	455	8082	3014	0
125	0	332	250	10	0	0
125	1	368	255	9093	3014	0
125	2	55	108	6048	1057	0
125	3	255	184	10	1057	0
125	4	9	450	9051	0	0
125	5	255	250	10	1057	0
125	6	45	55	1079	3014	0
125	7	442	255	7043	3014	0
125	8	163	455	5087	3014	0
125	9	391	455	10	3014	0
126	0	342	250	10	0	0
126	1	358	255	10	3014	0
126	2	55	113	4095	1057	0
126	3	255	194	9051	1057	0
126	4	19	450	10	0	0
126	5	255	250	902	0	0
126	6	43	55	1096	3014	0
126	7	433	255	8092	3014	0
126	8	155	455	7044	3014	0
126	9	381	455	10	3014	0
127	0	352	250	10	0	0
127	1	348	255	10	3014	0
127	2	55	119	5049	1057	0
127	3	255	204	10	1057	0
127	4	29	450	10	0	0
127	5	263	250	8078	0	0
127	6	41	55	2053	3014	0
127	7	426	255	7019	3014	0
127	8	147	455	8053	3014	0
127	9	371	455	10	3014	0
128	0	362	250	10	0	0
128	1	338	255	10	3014	0
128	2	55	124	5023	1057	0
128	3	255	214	10	1057	0
128	4	39	450	10	0	0
128	5	273	250	10	0	0
128	6	36	55	4021	3014	0
128	7	420	255	6031	3014	0
128	8	137	455	10	3014	0
128	9	361	455	10	3014	0
129	0	372	250	10	0	0
129	1	328	255	9059	3014	0
129	2	55	129	502	1057	0
129	3	255	224	10	1057	0
129	4	49	450	10	0	0
129	5	283	250	10	0	0
129	6	33	55	3013	3014	0
129	7	413	255	609	3014	0
129	8	127	455	10	3014	0
129	9	351	455	10	3014	0
130	0	381	250	8089	0	0
130	1	319	255	903	3014	0
130	2	55	133	4017	1057	0
130	3	255	234	10	1057	0
130	4	50	450	8097	0	0
130	5	293	250	9034	0	0
130	6	29	55	4035	3014	0
130	7	405	255	7069	3014	0
130	8	117	455	10	3014	0
130	9	342	455	905	3014	0
131	0	391	250	10	0	0
131	1	310	255	8079	3014	0
131	2	55	136	3005	1057	0
131	3	255	244	10	1057	0
131	4	60	450	10	0	0
131	5	303	250	10	0	0
131	6	26	55	2078	3014	0
131	7	399	255	5097	3014	0
131	8	108	455	9006	3014	0
131	9	333	455	8036	3014	0
132	0	401	250	10	0	0
132	1	301	255	9003	3014	0
132	2	55	141	4078	1057	0
132	3	255	250	10	1057	0
132	4	69	450	9065	0	0
132	5	313	250	10	0	0
132	6	22	55	4019	3014	0
132	7	392	255	606	3014	0
132	8	101	455	7028	3014	0
132	9	325	455	8011	3014	0
133	0	410	250	8036	0	0
133	1	292	255	9026	3014	0
133	2	55	147	5081	1057	0
133	3	255	250	10	1057	0
133	4	77	450	7098	0	0
133	5	323	250	10	0	0
133	6	16	55	6017	3014	0
133	7	385	255	7015	3014	0
133	8	92	455	8084	3014	0
133	9	319	455	6027	3014	0
134	0	417	250	7023	0	0
134	1	282	255	9073	3014	0
134	2	55	153	6056	1057	0
134	3	255	260	10	1057	0
134	4	84	450	6089	0	0
134	5	333	250	10	0	0
134	6	8	55	7061	3014	0
134	7	379	255	6035	3014	0
134	8	85	455	7029	3014	0
134	9	311	455	707	3014	0
135	0	422	250	5035	0	0
135	1	275	255	7081	3014	0
135	2	55	158	4075	1057	0
135	3	255	270	10	1057	0
135	4	92	450	8014	0	0
135	5	341	250	8017	0	0
135	6	1	55	7037	3014	0
135	7	374	255	4057	3014	0
135	8	79	455	5044	3014	0
135	9	302	455	9069	3014	0
136	0	427	250	402	0	0
136	1	267	255	7042	3014	0
136	2	55	161	2095	1057	0
136	3	255	280	10	1057	0
136	4	99	450	7012	0	0
136	5	350	250	8073	0	0
136	6	0	55	8036	3014	0
136	7	369	255	5051	3014	0
136	8	73	455	507	3014	0
136	9	292	455	10	3014	0
137	0	432	250	507	0	0
137	1	259	255	8016	3014	0
137	2	55	164	3014	1057	0
137	3	255	290	10	1057	0
137	4	105	450	5073	0	0
137	5	358	250	805	0	0
137	6	0	50	8014	0	0
137	7	362	255	6058	3014	0
137	8	67	455	6016	3014	0
137	9	282	455	9021	3014	0
138	0	437	250	4055	0	0
138	1	255	255	8017	3014	0
138	2	55	169	4099	1057	0
138	3	255	300	10	1057	0
138	4	112	450	6051	0	0
138	5	365	250	6056	0	0
138	6	6	50	603	0	0
138	7	355	255	6094	3014	0
138	8	60	455	609	3014	0
138	9	272	455	10	3014	0
139	0	443	250	6023	0	0
139	1	250	255	6059	-1057	0
139	2	55	175	6	1057	0
139	3	255	310	10	1057	0
139	4	120	450	8001	0	0
139	5	372	250	7001	0	0
139	6	10	50	4035	0	0
139	7	350	255	5065	3014	0
139	8	55	455	6007	3014	0
139	9	262	455	10	3014	0
140	0	450	250	7069	0	0
140	1	250	246	8039	-1057	0
140	2	55	182	7025	1057	0
140	3	255	319	9018	1057	0
140	4	129	450	9048	0	0
140	5	379	250	7005	0	0
140	6	15	50	4061	0	0
140	7	345	255	406	3014	0
140	8	55	461	6082	1057	0
140	9	255	455	10	3014	0
141	0	450	250	7094	-1057	0
141	1	250	236	9061	-1057	0
141	2	55	189	6028	1057	0
141	3	255	329	10	1057	0
141	4	137	450	8023	0	0
141	5	387	250	8048	0	0
141	6	19	50	4023	0	0
141	7	341	255	4	3014	0
141	8	55	469	8007	1057	0
141	9	255	465	10	1057	0
142	0	450	241	8045	-1057	0
142	1	250	226	10	-1057	0
142	2	55	196	7008	1057	0
142	3	255	339	10	1057	0
142	4	145	450	7032	0	0
142	5	397	250	9078	0	0
142	6	24	50	5007	0	0
142	7	337	255	402	3014	0
142	8	55	477	7089	1057	0
142	9	255	474	9051	1057	0
143	0	450	233	8043	-1057	0
143	1	250	216	10	-1057	0
143	2	55	201	5024	1057	0
143	3	255	349	10	1057	0
143	4	153	450	8084	0	0
143	5	407	250	9071	0	0
143	6	28	50	306	0	0
143	7	333	255	4041	3014	0
143	8	55	484	6028	1057	0
143	9	255	484	10	1057	0
144	0	450	224	804	-1057	0
144	1	250	207	9084	-1057	0
144	2	55	207	6021	1057	0
144	3	255	359	10	1057	0
144	4	163	450	9088	0	0
144	5	415	250	8063	0	0
144	6	32	50	4017	0	0
144	7	327	255	5071	3014	0
144	8	55	489	5009	1057	0
144	9	255	494	10	1057	0
145	0	450	216	8049	-1057	0
145	1	250	197	9085	-1057	0
145	2	55	213	5061	1057	0
145	3	255	367	801	1057	0
145	4	172	450	8069	0	0
145	5	425	250	10	0	0
145	6	37	50	5057	0	0
145	7	322	255	4045	3014	0
145	8	55	494	5082	1057	0
145	9	255	500	8058	1057	0
146	0	450	209	6054	-1057	0
146	1	250	188	8045	-1057	0
146	2	55	220	609	1057	0
146	3	255	376	906	1057	0
146	4	181	450	8082	0	0
146	5	434	250	9008	0	0
146	6	42	50	4061	0	0
146	7	316	255	601	3014	0
146	8	55	500	5061	1057	0
146	9	250	490	9073	-1057	0
147	0	450	203	6063	-1057	0
147	1	250	178	10	-1057	0
147	2	55	227	7067	1057	0
147	3	255	386	10	1057	0
147	4	191	450	10	0	0
147	5	444	250	10	0	0
147	6	46	50	404	0	0
147	7	309	255	7054	3014	0
147	8	50	496	307	-1057	0
147	9	250	480	10	-1057	0
148	0	450	194	804	-1057	0
148	1	250	168	10	-1057	0
148	2	55	236	8023	1057	0
148	3	255	396	9075	1057	0
148	4	201	450	10	0	0
148	5	450	250	10	0	0
148	6	50	50	5062	0	0
148	7	300	255	8031	3014	0
148	8	50	493	2065	-1057	0
148	9	250	470	10	-1057	0
149	0	450	184	10	-1057	0
149	1	250	158	10	-1057	0
149	2	55	244	8036	1057	0
149	3	255	406	9044	1057	0
149	4	211	450	10	0	0
149	5	450	250	10	-1057	0
149	6	55	50	7039	1057	0
149	7	291	255	9007	3014	0
149	8	50	492	1025	-1057	0
149	9	250	460	10	-1057	0
150	0	450	174	10	-1057	0
150	1	250	149	8092	-1057	0
150	2	55	250	9016	1057	0
150	3	255	416	10	1057	0
150	4	220	450	9037	0	0
150	5	450	240	10	-1057	0
150	6	55	58	8089	1057	0
150	7	283	255	8038	3014	0
150	8	50	490	2035	-1057	0
150	9	250	455	10	-1057	0
151	0	450	165	8092	-1057	0
151	1	250	139	10	-1057	0
151	2	55	257	7069	1057	0
151	3	255	425	9087	1057	0
151	4	230	450	10	0	0
151	5	450	230	10	-1057	0
151	6	55	66	7013	1057	0
151	7	276	255	6047	3014	0
151	8	50	485	4018	-1057	0
151	9	250	455	8078	-1057	0
152	0	450	155	9077	-1057	0
152	1	250	131	8085	-1057	0
152	2	55	267	9048	1057	0
152	3	255	435	9094	1057	0
152	4	238	450	8016	0	0
152	5	450	220	10	-1057	0
152	6	55	74	8066	1057	0
152	7	269	255	7081	3014	0
152	8	50	481	4078	-1057	0
152	9	250	447	7049	-1057	0
153	0	450	146	9015	-1057	0
153	1	250	123	7055	-1057	0
153	2	55	275	8036	1057	0
153	3	255	445	10	1057	0
153	4	247	450	8073	0	0
153	5	450	211	8072	-1057	0
153	6	55	84	9056	1057	0
153	7	260	255	8041	3014	0
153	8	50	476	4017	-1057	0
153	9	250	440	6089	-1057	0
154	0	450	136	9089	-1057	0
154	1	250	117	5062	-1057	0
154	2	55	284	9035	1057	0
154	3	255	450	10	1057	0
154	4	250	450	10	0	0
154	5	450	201	10	-1057	0
154	6	55	94	9099	1057	0
154	7	255	255	7092	3014	0
154	8	50	472	4024	-1057	0
154	9	250	432	7082	-1057	0
155	0	450	126	10	-1057	0
155	1	250	112	5037	-1057	0
155	2	55	294	10	1057	0
155	3	255	460	10	1057	0
155	4	250	450	8038	-1057	0
155	5	450	191	10	-1057	0
155	6	55	104	10	1057	0
155	7	250	255	9016	-1057	0
155	8	50	466	6003	-1057	0
155	9	250	423	9039	-1057	0
156	0	450	116	10	-1057	0
156	1	250	107	4067	-1057	0
156	2	55	304	9091	1057	0
156	3	255	470	10	1057	0
156	4	250	442	7092	-1057	0
156	5	450	182	8081	-1057	0
156	6	55	112	807	1057	0
156	7	250	245	9056	-1057	0
156	8	50	459	7064	-1057	0
156	9	250	413	9068	-1057	0
157	0	450	106	10	-1057	0
157	1	250	103	4036	-1057	0
157	2	55	314	10	1057	0
157	3	255	480	10	1057	0
157	4	250	435	6057	-1057	0
157	5	450	174	7093	-1057	0
157	6	55	120	7097	1057	0
157	7	250	236	8077	-1057	0
157	8	50	455	7059	-1057	0
157	9	250	404	9032	-1057	0
158	0	450	98	8007	-1057	0
158	1	250	97	5077	-1057	0
158	2	55	324	10	1057	0
158	3	255	489	9031	1057	0
158	4	250	429	6008	-1057	0
158	5	450	166	7056	-1057	0
158	6	55	129	8013	1057	0
158	7	250	228	8004	-1057	0
158	8	42	455	7076	3014	0
158	9	250	394	9082	-1057	0
159	0	450	92	6077	-1057	0
159	1	250	91	6022	-1057	0
159	2	55	333	8067	1057	0
159	3	255	498	9069	1057	0
159	4	250	422	606	-1057	0
159	5	450	158	8028	-1057	0
159	6	55	139	10	1057	0
159	7	250	219	9038	-1057	0
159	8	32	455	9051	3014	0
159	9	250	386	804	-1057	0
160	0	450	84	7057	-1057	0
160	1	250	83	7056	-1057	0
160	2	55	342	8083	1057	0
160	3	255	500	9072	1057	0
160	4	250	416	6008	-1057	0
160	5	450	149	8099	-1057	0
160	6	55	149	10	1057	0
160	7	250	209	9091	-1057	0
160	8	22	455	10	3014	0
160	9	250	376	902	-1057	0
161	0	450	78	5092	-1057	0
161	1	250	74	9044	-1057	0
161	2	55	352	10	1057	0
161	3	250	491	8013	-1057	0
161	4	250	410	6022	-1057	0
161	5	450	140	9007	-1057	0
161	6	55	159	10	1057	0
161	7	250	199	10	-1057	0
161	8	12	455	10	3014	0
161	9	250	366	10	-1057	0
162	0	450	73	501	-1057	0
162	1	250	64	10	-1057	0
162	2	55	362	10	1057	0
162	3	250	482	901	-1057	0
162	4	250	403	6053	-1057	0
162	5	450	130	10	-1057	0
162	6	55	169	10	1057	0
162	7	250	190	9016	-1057	0
162	8	2	455	10	3014	0
162	9	250	358	8073	-1057	0
163	0	450	67	5049	-1057	0
163	1	250	55	10	-1057	0
163	2	55	372	10	1057	0
163	3	250	475	7042	-1057	0
163	4	250	395	8031	-1057	0
163	5	450	120	10	-1057	0
163	6	55	179	10	1057	0
163	7	250	182	7076	-1057	0
163	8	0	455	10	3014	0
163	9	250	351	6079	-1057	0
164	0	450	61	6088	-1057	0
164	1	240	55	10	3014	0
164	2	55	382	10	1057	0
164	3	250	466	9001	-1057	0
