Iter,refId,refPX,refPY,cmpId,cmpPX,cmpPY
645,4,334,371,9,304,380
645,6,426,336,0,386,372
645,7,332,351,4,334,371
645,7,332,351,9,304,380
645,9,304,380,4,334,371
645,9,304,380,7,332,351
646,0,378,373,4,337,364
646,0,378,373,6,424,342
646,0,378,373,7,332,351
646,4,337,364,0,378,373
646,4,337,364,7,332,351
646,4,337,364,9,307,386
646,6,424,342,0,378,373
646,7,332,351,0,378,373
646,7,332,351,4,337,364
646,7,332,351,9,307,386
646,9,307,386,4,337,364
646,9,307,386,7,332,351
647,0,370,373,4,340,357
647,0,370,373,7,332,351
647,4,340,357,0,370,373
647,4,340,357,7,332,351
647,4,340,357,9,311,392
647,7,332,351,0,370,373
647,7,332,351,4,340,357
647,7,332,351,9,311,392
647,9,311,392,4,340,357
647,9,311,392,7,332,351
648,0,362,374,4,343,350
648,0,362,374,7,332,351
648,0,362,374,9,314,397
648,4,343,350,0,362,374
648,4,343,350,7,332,351
648,4,343,350,9,314,397
648,7,332,351,0,362,374
648,7,332,351,4,343,350
648,7,332,351,9,314,397
648,9,314,397,0,362,374
648,9,314,397,4,343,350
648,9,314,397,7,332,351
649,0,354,375,4,346,343
649,0,354,375,7,332,351
649,0,354,375,9,317,403
649,4,346,343,0,354,375
649,4,346,343,7,332,351
649,7,332,351,0,354,375
649,7,332,351,4,346,343
649,9,317,403,0,354,375
650,0,346,376,4,349,336
650,0,346,376,7,335,347
650,0,346,376,9,321,409
650,4,349,336,0,346,376
650,4,349,336,7,335,347
650,7,335,347,0,346,376
650,7,335,347,4,349,336
650,9,321,409,0,346,376
651,0,337,376,4,352,329
651,0,337,376,7,337,342
651,0,337,376,9,324,415
651,4,352,329,0,337,376
651,4,352,329,7,337,342
651,7,337,342,0,337,376
651,7,337,342,4,352,329
651,9,324,415,0,337,376
652,0,329,377,7,340,338
652,0,329,377,9,328,420
652,4,355,322,7,340,338
652,7,340,338,0,329,377
652,7,340,338,4,355,322
652,9,328,420,0,329,377
653,0,321,378,7,343,333
653,0,321,378,9,331,426
653,4,358,315,7,343,333
653,7,343,333,0,321,378
653,7,343,333,4,358,315
653,9,331,426,0,321,378
654,4,361,308,7,345,328
654,7,345,328,4,361,308
655,4,364,301,7,348,324
655,5,396,449,6,414,404
655,6,414,404,5,396,449
655,7,348,324,4,364,301
656,4,367,294,7,350,319
656,5,388,444,6,413,410
656,5,388,444,9,342,443
656,6,413,410,5,388,444
656,7,350,319,4,367,294
656,9,342,443,5,388,444
657,4,370,287,7,353,315
657,5,379,440,6,412,417
657,5,379,440,9,345,449
657,6,412,417,5,379,440
657,7,353,315,4,370,287
657,9,345,449,5,379,440
658,4,373,280,7,356,310
658,5,371,435,6,411,424
658,5,371,435,9,348,455
658,6,411,424,5,371,435
658,7,356,310,4,373,280
658,9,348,455,5,371,435
659,4,376,273,7,358,306
659,5,362,431,6,410,431
659,5,362,431,9,352,460
659,6,410,431,5,362,431
659,7,358,306,4,376,273
659,9,352,460,5,362,431
660,4,380,266,7,361,301
660,5,354,426,9,354,463
660,7,361,301,4,380,266
660,9,354,463,5,354,426
661,4,383,259,7,364,296
661,5,345,422,9,354,463
661,7,364,296,4,383,259
661,9,354,463,5,345,422
662,4,386,252,7,366,292
662,5,337,417,9,354,463
662,7,366,292,4,386,252
662,9,354,463,5,337,417
663,4,389,245,7,369,287
663,7,369,287,4,389,245
664,4,392,238,7,371,283
664,7,371,283,4,392,238
665,4,395,231,7,374,278
665,6,403,472,9,354,463
665,7,374,278,4,395,231
665,9,354,463,6,403,472
666,6,403,473,9,354,463
666,9,354,463,6,403,473
667,6,403,473,9,354,463
667,9,354,463,6,403,473
668,6,403,473,9,354,463
668,9,354,463,6,403,473
669,6,403,473,9,354,463
669,9,354,463,6,403,473
675,4,413,187,7,400,232
675,7,400,232,4,413,187
676,4,408,195,7,403,228
676,7,403,228,4,408,195
677,4,403,202,7,405,223
677,7,405,223,4,403,202
678,2,154,338,5,200,344
678,4,399,210,7,408,219
678,5,200,344,2,154,338
678,7,408,219,4,399,210
679,2,160,339,5,191,340
679,4,394,217,7,411,214
679,5,191,340,2,160,339
679,7,411,214,4,394,217
680,2,166,339,5,182,335
680,4,390,225,7,413,209
680,5,182,335,2,166,339
680,7,413,209,4,390,225
681,2,172,340,5,174,331
681,4,385,232,7,416,205
681,5,174,331,2,172,340
681,7,416,205,4,385,232
682,2,177,340,5,168,327
682,4,381,240,7,418,200
682,5,168,327,2,177,340
682,7,418,200,4,381,240
683,2,183,341,5,168,327
683,5,168,327,2,183,341
683,8,288,324,9,321,370
683,9,321,370,8,288,324
684,2,189,341,5,168,327
684,5,168,327,2,189,341
684,8,288,324,9,319,363
684,9,319,363,8,288,324
685,2,194,342,5,168,327
685,5,168,327,2,194,342
685,8,287,330,9,316,356
685,9,316,356,8,287,330
686,2,200,342,5,168,327
686,5,168,327,2,200,342
686,8,285,335,9,314,350
686,9,314,350,8,285,335
687,2,206,343,5,168,327
687,5,168,327,2,206,343
687,8,284,341,9,312,343
687,9,312,343,8,284,341
688,2,211,343,5,168,333
688,5,168,333,2,211,343
688,8,283,347,9,309,336
688,9,309,336,8,283,347
689,2,217,344,5,169,338
689,4,348,292,9,307,330
689,5,169,338,2,217,344
689,8,282,353,9,307,330
689,9,307,330,4,348,292
689,9,307,330,8,282,353
690,4,344,300,9,304,323
690,8,280,358,9,304,323
690,9,304,323,4,344,300
690,9,304,323,8,280,358
691,4,339,307,9,302,316
691,8,279,364,9,302,316
691,9,302,316,4,339,307
691,9,302,316,8,279,364
692,2,234,345,8,278,370
692,4,339,307,9,300,310
692,8,278,370,2,234,345
692,9,300,310,4,339,307
693,2,240,346,8,276,376
693,4,339,307,9,297,303
693,8,276,376,2,240,346
693,9,297,303,4,339,307
694,1,430,96,7,450,145
694,2,246,346,8,275,382
694,4,333,302,9,295,296
694,7,450,145,1,430,96
694,8,275,382,2,246,346
694,9,295,296,4,333,302
695,1,430,96,7,450,145
695,2,251,347,8,274,387
695,4,327,297,9,293,290
695,7,450,145,1,430,96
695,8,274,387,2,251,347
695,9,293,290,4,327,297
696,1,430,96,7,450,145
696,2,257,347,8,273,393
696,4,321,291,9,290,283
696,7,450,145,1,430,96
696,8,273,393,2,257,347
696,9,290,283,4,321,291
697,1,430,96,7,450,145
697,4,315,286,9,288,276
697,7,450,145,1,430,96
697,9,288,276,4,315,286
698,1,430,96,7,450,145
698,4,309,280,9,286,270
698,7,450,145,1,430,96
698,9,286,270,4,309,280
699,1,430,96,7,450,145
699,4,303,275,9,283,263
699,7,450,145,1,430,96
699,9,283,263,4,303,275
700,1,430,96,7,450,145
700,4,297,270,9,281,256
700,7,450,145,1,430,96
700,9,281,256,4,297,270
701,1,426,102,7,446,149
701,4,291,264,9,279,249
701,7,446,149,1,426,102
701,9,279,249,4,291,264
702,1,421,109,7,442,152
702,4,285,259,9,276,243
702,7,442,152,1,421,109
702,9,276,243,4,285,259
703,1,416,115,7,438,156
703,4,279,254,9,274,236
703,7,438,156,1,416,115
703,9,274,236,4,279,254
704,1,412,122,7,434,160
704,4,273,248,9,272,229
704,7,434,160,1,412,122
704,9,272,229,4,273,248
705,1,407,129,7,430,163
705,4,267,243,9,269,223
705,7,430,163,1,407,129
705,9,269,223,4,267,243
706,1,403,135,7,427,167
706,4,261,238,9,267,216
706,7,427,167,1,403,135
706,9,267,216,4,261,238
707,1,398,142,7,423,170
707,4,255,232,9,265,209
707,7,423,170,1,398,142
707,9,265,209,4,255,232
708,1,393,148,7,419,174
708,4,249,227,9,262,203
708,7,419,174,1,393,148
708,9,262,203,4,249,227
709,1,389,155,7,415,177
709,4,243,222,9,260,196
709,7,415,177,1,389,155
709,9,260,196,4,243,222
710,1,384,161,7,411,181
710,4,237,216,9,258,189
710,7,411,181,1,384,161
710,9,258,189,4,237,216
711,1,380,168,7,407,184
711,4,231,211,9,255,183
711,7,407,184,1,380,168
711,9,255,183,4,231,211
712,1,375,175,7,404,188
712,4,225,206,9,253,176
712,7,404,188,1,375,175
712,9,253,176,4,225,206
713,1,370,181,7,400,191
713,4,219,200,9,251,169
713,7,400,191,1,370,181
713,9,251,169,4,219,200
714,1,366,188,7,396,195
714,4,213,195,9,248,163
714,7,396,195,1,366,188
714,9,248,163,4,213,195
715,1,361,194,7,392,199
715,4,207,189,9,246,156
715,7,392,199,1,361,194
715,9,246,156,4,207,189
716,1,357,201,6,354,245
716,1,357,201,7,388,202
716,4,201,184,9,244,149
716,6,354,245,1,357,201
716,6,354,245,7,388,202
716,7,388,202,1,357,201
716,7,388,202,6,354,245
716,9,244,149,4,201,184
717,1,352,207,6,353,241
717,1,352,207,7,384,206
717,4,195,179,9,241,143
717,6,353,241,1,352,207
717,6,353,241,7,384,206
717,7,384,206,1,352,207
717,7,384,206,6,353,241
717,9,241,143,4,195,179
718,1,347,214,6,352,236
718,1,347,214,7,380,209
718,4,190,173,9,239,136
718,6,352,236,1,347,214
718,6,352,236,7,380,209
718,7,380,209,1,347,214
718,7,380,209,6,352,236
718,9,239,136,4,190,173
719,1,343,221,6,351,231
719,1,343,221,7,377,213
719,6,351,231,1,343,221
719,6,351,231,7,377,213
719,7,377,213,1,343,221
719,7,377,213,6,351,231
720,1,338,227,6,350,226
720,1,338,227,7,373,216
720,6,350,226,1,338,227
720,6,350,226,7,373,216
720,7,373,216,1,338,227
720,7,373,216,6,350,226
721,0,195,338,5,244,330
721,1,334,234,6,349,222
721,1,334,234,7,369,220
721,5,244,330,0,195,338
721,6,349,222,1,334,234
721,6,349,222,7,369,220
721,7,369,220,1,334,234
721,7,369,220,6,349,222
722,0,201,336,5,248,326
722,1,329,240,6,349,222
722,1,329,240,7,365,223
722,5,248,326,0,201,336
722,6,349,222,1,329,240
722,6,349,222,7,365,223
722,7,365,223,1,329,240
722,7,365,223,6,349,222
723,0,207,333,5,252,322
723,1,326,244,6,349,222
723,1,326,244,7,361,227
723,5,252,322,0,207,333
723,6,349,222,1,326,244
723,6,349,222,7,361,227
723,7,361,227,1,326,244
723,7,361,227,6,349,222
724,0,214,331,5,255,319
724,1,326,244,6,349,222
724,1,326,244,7,357,230
724,5,255,319,0,214,331
724,6,349,222,1,326,244
724,6,349,222,7,357,230
724,7,357,230,1,326,244
724,7,357,230,6,349,222
725,0,220,328,5,259,315
725,1,326,244,6,350,213
725,1,326,244,7,354,234
725,3,294,370,8,249,416
725,5,259,315,0,220,328
725,6,350,213,1,326,244
725,6,350,213,7,354,234
725,7,354,234,1,326,244
725,7,354,234,6,350,213
725,8,249,416,3,294,370
726,0,227,325,5,263,311
726,1,326,244,6,351,205
726,1,326,244,7,350,238
726,3,288,365,8,249,410
726,4,177,126,9,220,83
726,5,263,311,0,227,325
726,6,351,205,1,326,244
726,6,351,205,7,350,238
726,7,350,238,1,326,244
726,7,350,238,6,351,205
726,8,249,410,3,288,365
726,9,220,83,4,177,126
727,0,233,323,5,267,307
727,1,326,244,6,352,197
727,1,326,244,7,346,241
727,3,283,360,8,248,403
727,4,181,118,9,218,76
727,5,267,307,0,233,323
727,6,352,197,1,326,244
727,6,352,197,7,346,241
727,7,346,241,1,326,244
727,7,346,241,6,352,197
727,8,248,403,3,283,360
727,9,218,76,4,181,118
728,0,239,320,3,277,356
728,0,239,320,5,271,303
728,1,326,244,7,342,245
728,3,277,356,0,239,320
728,3,277,356,8,247,397
728,4,186,109,9,216,69
728,5,271,303,0,239,320
728,7,342,245,1,326,244
728,8,247,397,3,277,356
728,9,216,69,4,186,109
729,0,244,319,3,272,351
729,0,244,319,5,275,300
729,1,326,244,7,338,248
729,3,272,351,0,244,319
729,3,272,351,8,247,390
729,4,186,109,9,213,62
729,5,275,300,0,244,319
729,7,338,248,1,326,244
729,8,247,390,3,272,351
729,9,213,62,4,186,109
730,0,244,319,3,266,346
730,0,244,319,5,278,296
730,1,326,244,7,334,252
730,3,266,346,0,244,319
730,3,266,346,8,246,384
730,5,278,296,0,244,319
730,7,334,252,1,326,244
730,8,246,384,3,266,346
731,0,244,319,3,261,342
731,0,244,319,5,282,292
731,1,326,244,5,282,292
731,1,326,244,7,331,255
731,3,261,342,0,244,319
731,3,261,342,8,246,378
731,5,282,292,0,244,319
731,5,282,292,1,326,244
731,5,282,292,7,331,255
731,7,331,255,1,326,244
731,7,331,255,5,282,292
731,8,246,378,3,261,342
732,0,244,319,3,255,337
732,0,244,319,5,286,288
732,1,322,239,5,286,288
732,1,322,239,7,327,259
732,3,255,337,0,244,319
732,3,255,337,5,286,288
732,3,255,337,8,245,371
732,5,286,288,0,244,319
732,5,286,288,1,322,239
732,5,286,288,3,255,337
732,5,286,288,7,327,259
732,7,327,259,1,322,239
732,7,327,259,5,286,288
732,8,245,371,3,255,337
733,0,244,319,3,249,332
733,0,244,319,5,290,285
733,0,244,319,8,245,365
733,1,318,235,7,323,262
733,3,249,332,0,244,319
733,3,249,332,5,290,285
733,3,249,332,8,245,365
733,5,290,285,0,244,319
733,5,290,285,3,249,332
733,5,290,285,7,323,262
733,7,323,262,1,318,235
733,7,323,262,5,290,285
733,8,245,365,0,244,319
733,8,245,365,3,249,332
734,0,244,319,3,244,327
734,0,244,319,8,244,358
734,1,313,230,7,319,266
734,3,244,327,0,244,319
734,3,244,327,8,244,358
734,4,186,109,9,213,64
734,5,294,281,7,319,266
734,7,319,266,1,313,230
734,7,319,266,5,294,281
734,8,244,358,0,244,319
734,8,244,358,3,244,327
734,9,213,64,4,186,109
735,0,244,319,3,238,323
735,0,244,319,8,243,352
735,1,309,225,7,315,269
735,3,238,323,0,244,319
735,3,238,323,8,243,352
735,4,186,109,9,215,72
735,5,298,277,7,315,269
735,7,315,269,1,309,225
735,7,315,269,5,298,277
735,8,243,352,0,244,319
735,8,243,352,3,238,323
735,9,215,72,4,186,109
736,0,240,312,3,233,318
736,0,240,312,8,243,345
736,3,233,318,0,240,312
736,3,233,318,8,243,345
736,4,180,111,9,217,79
736,5,300,275,7,311,273
736,7,311,273,5,300,275
736,8,243,345,0,240,312
736,8,243,345,3,233,318
736,9,217,79,4,180,111
737,0,236,305,3,227,313
737,0,236,305,8,242,339
737,3,227,313,0,236,305
737,3,227,313,8,242,339
737,4,174,113,9,219,87
737,5,300,275,7,307,277
737,7,307,277,5,300,275
737,8,242,339,0,236,305
737,8,242,339,3,227,313
737,9,219,87,4,174,113
738,0,232,298,3,222,309
738,0,232,298,8,242,333
738,3,222,309,0,232,298
738,3,222,309,8,242,333
738,5,294,275,7,304,280
738,7,304,280,5,294,275
738,8,242,333,0,232,298
738,8,242,333,3,222,309
739,0,228,291,3,216,304
739,0,228,291,8,241,326
739,3,216,304,0,228,291
739,3,216,304,8,241,326
739,5,287,275,7,300,284
739,7,300,284,5,287,275
739,8,241,326,0,228,291
739,8,241,326,3,216,304
740,0,224,284,3,210,299
740,0,224,284,8,240,320
740,3,210,299,0,224,284
740,3,210,299,8,240,320
740,5,281,275,7,296,287
740,5,281,275,8,240,320
740,7,296,287,5,281,275
740,8,240,320,0,224,284
740,8,240,320,3,210,299
740,8,240,320,5,281,275
741,0,221,277,3,205,295
741,0,221,277,8,240,313
741,3,205,295,0,221,277
741,3,205,295,8,240,313
741,5,275,275,7,292,291
741,5,275,275,8,240,313
741,7,292,291,5,275,275
741,8,240,313,0,221,277
741,8,240,313,3,205,295
741,8,240,313,5,275,275
742,0,217,270,3,199,290
742,0,217,270,8,239,307
742,3,199,290,0,217,270
742,3,199,290,8,239,307
742,5,268,275,7,288,294
742,5,268,275,8,239,307
742,7,288,294,5,268,275
742,7,288,294,8,239,307
742,8,239,307,0,217,270
742,8,239,307,3,199,290
742,8,239,307,5,268,275
742,8,239,307,7,288,294
743,0,213,263,3,194,285
743,0,213,263,5,262,275
743,0,213,263,8,239,300
743,3,194,285,0,213,263
743,3,194,285,8,239,300
743,5,262,275,0,213,263
743,5,262,275,7,284,298
743,5,262,275,8,239,300
743,7,284,298,5,262,275
743,7,284,298,8,239,300
743,8,239,300,0,213,263
743,8,239,300,3,194,285
743,8,239,300,5,262,275
743,8,239,300,7,284,298
744,0,209,256,3,188,281
744,0,209,256,5,255,275
744,0,209,256,8,238,294
744,1,271,182,9,232,140
744,3,188,281,0,209,256
744,5,255,275,0,209,256
744,5,255,275,7,281,301
744,5,255,275,8,238,294
744,7,281,301,5,255,275
744,7,281,301,8,238,294
744,8,238,294,0,209,256
744,8,238,294,5,255,275
744,8,238,294,7,281,301
744,9,232,140,1,271,182
745,0,205,249,3,183,276
745,0,205,249,5,249,275
745,0,205,249,8,237,288
745,1,267,177,9,234,148
745,3,183,276,0,205,249
745,5,249,275,0,205,249
745,5,249,275,7,277,305
745,5,249,275,8,237,288
745,7,277,305,5,249,275
745,7,277,305,8,237,288
745,8,237,288,0,205,249
745,8,237,288,5,249,275
745,8,237,288,7,277,305
745,9,234,148,1,267,177
746,0,202,242,3,177,271
746,0,202,242,5,243,275
746,0,202,242,8,237,281
746,1,263,172,9,236,155
746,3,177,271,0,202,242
746,5,243,275,0,202,242
746,5,243,275,7,273,308
746,5,243,275,8,237,281
746,7,273,308,5,243,275
746,7,273,308,8,237,281
746,8,237,281,0,202,242
746,8,237,281,5,243,275
746,8,237,281,7,273,308
746,9,236,155,1,263,172
747,0,198,235,3,171,267
747,0,198,235,5,236,275
747,0,198,235,8,236,275
747,1,259,167,9,238,163
747,3,171,267,0,198,235
747,5,236,275,0,198,235
747,5,236,275,7,269,312
747,5,236,275,8,236,275
747,7,269,312,5,236,275
747,7,269,312,8,236,275
747,8,236,275,0,198,235
747,8,236,275,5,236,275
747,8,236,275,7,269,312
747,9,238,163,1,259,167
748,0,194,228,3,166,262
748,0,194,228,5,230,275
748,0,194,228,8,236,268
748,1,254,163,9,239,170
748,3,166,262,0,194,228
748,5,230,275,0,194,228
748,5,230,275,7,265,316
748,5,230,275,8,236,268
748,7,265,316,5,230,275
748,7,265,316,8,236,268
748,8,236,268,0,194,228
748,8,236,268,5,230,275
748,8,236,268,7,265,316
748,9,239,170,1,254,163
749,0,190,221,3,160,257
749,0,190,221,8,235,262
749,1,250,158,9,241,178
749,3,160,257,0,190,221
749,5,224,275,7,261,319
749,5,224,275,8,235,262
749,7,261,319,5,224,275
749,8,235,262,0,190,221
749,8,235,262,5,224,275
749,9,241,178,1,250,158
750,0,186,214,3,155,253
750,0,186,214,8,234,255
750,1,246,153,9,243,186
750,3,155,253,0,186,214
750,5,217,275,7,258,323
750,5,217,275,8,234,255
750,7,258,323,5,217,275
750,8,234,255,0,186,214
750,8,234,255,5,217,275
750,9,243,186,1,246,153
751,0,182,207,3,149,248
751,1,242,148,9,245,193
751,3,149,248,0,182,207
751,5,211,275,8,234,249
751,8,234,249,5,211,275
751,9,245,193,1,242,148
752,0,179,200,3,144,243
752,3,144,243,0,179,200
752,5,205,275,8,233,243
752,8,233,243,5,205,275
752,8,233,243,9,247,201
752,9,247,201,8,233,243
753,0,175,193,3,138,239
753,3,138,239,0,175,193
753,5,198,275,8,233,236
753,8,233,236,5,198,275
753,8,233,236,9,249,208
753,9,249,208,8,233,236
754,0,171,186,3,132,234
754,3,132,234,0,171,186
754,5,192,275,8,232,230
754,8,232,230,5,192,275
754,8,232,230,9,251,216
754,9,251,216,8,232,230
755,8,231,223,9,253,223
755,9,253,223,8,231,223
756,8,231,217,9,254,231
756,9,254,231,8,231,217
757,3,125,228,5,173,275
757,5,173,275,3,125,228
757,8,230,210,9,256,239
757,9,256,239,8,230,210
758,3,125,228,5,166,275
758,5,166,275,3,125,228
758,8,230,204,9,258,246
758,9,258,246,8,230,204
759,3,125,228,5,160,275
759,5,160,275,3,125,228
760,3,125,228,5,154,275
760,5,154,275,3,125,228
761,3,127,232,5,147,275
761,5,147,275,3,127,232
762,3,129,237,5,141,275
762,5,141,275,3,129,237
763,3,131,241,5,134,275
763,5,134,275,3,131,241
764,2,324,244,6,351,196
764,3,133,246,5,128,276
764,5,128,276,3,133,246
764,6,351,196,2,324,244
765,2,320,239,6,349,205
765,3,135,250,5,122,276
765,5,122,276,3,135,250
765,6,349,205,2,320,239
766,2,316,235,6,348,213
766,3,137,255,5,122,276
766,5,122,276,3,137,255
766,6,348,213,2,316,235
767,2,311,231,6,347,222
767,3,140,259,5,122,276
767,5,122,276,3,140,259
767,6,347,222,2,311,231
768,2,307,226,6,345,231
768,3,142,264,5,122,276
768,5,122,276,3,142,264
768,6,345,231,2,307,226
769,2,303,222,6,344,240
769,3,144,268,5,126,273
769,5,126,273,3,144,268
769,6,344,240,2,303,222
770,2,298,217,6,343,249
770,3,146,273,5,131,270
770,5,131,270,3,146,273
770,6,343,249,2,298,217
771,2,294,213,6,341,258
771,3,148,278,5,136,267
771,5,136,267,3,148,278
771,6,341,258,2,294,213
772,3,150,282,5,140,264
772,5,140,264,3,150,282
773,3,152,287,5,145,261
773,5,145,261,3,152,287
774,3,154,291,5,149,257
774,5,149,257,3,154,291
775,3,157,296,5,154,254
775,5,154,254,3,157,296
776,0,87,32,1,136,28
776,1,136,28,0,87,32
776,3,159,300,5,159,251
776,5,159,251,3,159,300
777,0,83,25,1,132,23
777,1,132,23,0,83,25
778,0,79,18,1,128,18
778,1,128,18,0,79,18
779,0,75,11,1,124,13
779,1,124,13,0,75,11
780,0,73,7,1,120,9
780,1,120,9,0,73,7
781,0,73,7,1,119,8
781,1,119,8,0,73,7
782,0,73,7,1,119,8
782,1,119,8,0,73,7
783,0,73,7,1,119,8
783,1,119,8,0,73,7
783,7,252,393,9,300,358
783,9,300,358,7,252,393
784,0,73,7,1,119,8
784,1,119,8,0,73,7
784,7,262,393,9,308,358
784,9,308,358,7,262,393
785,0,75,13,1,119,8
785,1,119,8,0,75,13
785,7,271,394,9,315,358
785,9,315,358,7,271,394
786,0,77,19,1,119,8
786,1,119,8,0,77,19
786,7,281,395,9,322,358
786,9,322,358,7,281,395
787,0,79,25,1,119,8
787,1,119,8,0,79,25
787,7,290,395,9,330,358
787,9,330,358,7,290,395
788,0,81,32,1,128,10
788,1,128,10,0,81,32
788,2,222,139,8,212,94
788,7,299,396,9,337,359
788,8,212,94,2,222,139
788,9,337,359,7,299,396
789,2,222,139,8,211,102
789,7,309,397,9,344,359
789,8,211,102,2,222,139
789,9,344,359,7,309,397
790,2,222,139,8,210,110
790,7,318,397,9,352,359
790,8,210,110,2,222,139
790,9,352,359,7,318,397
791,2,216,136,8,210,118
791,7,327,398,9,359,359
791,8,210,118,2,216,136
791,9,359,359,7,327,398
792,2,211,133,4,164,121
792,2,211,133,8,209,127
792,4,164,121,2,211,133
792,4,164,121,8,209,127
792,7,337,399,9,366,359
792,8,209,127,2,211,133
792,8,209,127,4,164,121
792,9,366,359,7,337,399
793,2,206,130,4,170,120
793,2,206,130,8,208,135
793,4,170,120,2,206,130
793,4,170,120,8,208,135
793,7,346,399,9,373,359
793,8,208,135,2,206,130
793,8,208,135,4,170,120
793,9,373,359,7,346,399
794,2,201,127,4,176,118
794,2,201,127,8,207,143
794,4,176,118,2,201,127
794,4,176,118,8,207,143
794,7,355,400,9,381,359
794,8,207,143,2,201,127
794,8,207,143,4,176,118
794,9,381,359,7,355,400
795,2,196,124,4,181,117
795,2,196,124,8,206,151
795,4,181,117,2,196,124
795,4,181,117,8,206,151
795,5,246,194,8,206,151
795,7,365,401,9,388,359
795,8,206,151,2,196,124
795,8,206,151,4,181,117
795,8,206,151,5,246,194
795,9,388,359,7,365,401
796,2,191,121,4,187,116
796,2,191,121,8,206,159
796,4,187,116,2,191,121
796,4,187,116,8,206,159
796,5,250,191,8,206,159
796,7,374,402,9,395,359
796,8,206,159,2,191,121
796,8,206,159,4,187,116
796,8,206,159,5,250,191
796,9,395,359,7,374,402
797,2,185,118,4,193,115
797,2,185,118,8,205,167
797,4,193,115,2,185,118
797,7,383,402,9,403,359
797,8,205,167,2,185,118
797,9,403,359,7,383,402
798,2,180,115,4,198,113
798,4,198,113,2,180,115
798,7,393,403,9,410,359
798,9,410,359,7,393,403
799,2,175,112,4,204,112
799,4,204,112,2,175,112
799,7,402,404,9,417,359
799,9,417,359,7,402,404
800,2,170,109,4,210,111
800,4,210,111,2,170,109
800,7,412,404,9,425,359
800,9,425,359,7,412,404
801,7,421,405,9,432,360
801,9,432,360,7,421,405
802,7,430,406,9,439,360
802,9,439,360,7,430,406
803,0,109,125,2,155,100
803,2,155,100,0,109,125
803,7,440,406,9,446,360
803,9,446,360,7,440,406
804,0,111,131,2,149,97
804,2,149,97,0,111,131
804,7,449,407,9,454,360
804,9,454,360,7,449,407
805,0,113,137,2,144,94
805,2,144,94,0,113,137
805,7,458,408,9,461,360
805,9,461,360,7,458,408
806,1,292,56,4,244,103
806,4,244,103,1,292,56
806,7,468,408,9,468,360
806,9,468,360,7,468,408
807,7,477,409,9,476,360
807,9,476,360,7,477,409
811,4,273,97,5,319,146
811,5,319,146,4,273,97
812,4,278,95,5,324,143
812,5,324,143,4,278,95
813,4,284,94,5,329,140
813,5,329,140,4,284,94
814,4,290,93,5,333,137
814,5,333,137,4,290,93
815,4,295,92,5,338,134
815,5,338,134,4,295,92
816,4,301,90,5,342,131
816,5,342,131,4,301,90
817,1,392,83,5,347,128
817,4,307,89,5,347,128
817,5,347,128,1,392,83
817,5,347,128,4,307,89
818,4,312,88,5,351,125
818,5,351,125,4,312,88
819,4,318,86,5,356,122
819,5,356,122,4,318,86
820,1,409,88,5,361,119
820,4,324,85,5,361,119
820,5,361,119,1,409,88
820,5,361,119,4,324,85
821,1,404,89,5,365,116
821,4,330,84,5,365,116
821,5,365,116,1,404,89
821,5,365,116,4,330,84
822,1,399,89,5,370,113
822,4,335,83,5,370,113
822,5,370,113,1,399,89
822,5,370,113,4,335,83
823,0,146,249,3,194,282
823,1,393,90,5,374,110
823,3,194,282,0,146,249
823,4,341,81,5,374,110
823,5,374,110,1,393,90
823,5,374,110,4,341,81
823,6,349,205,8,301,190
823,8,301,190,6,349,205
824,0,148,255,3,193,274
824,1,388,90,4,347,80
824,1,388,90,5,379,107
824,3,193,274,0,148,255
824,4,347,80,1,388,90
824,4,347,80,5,379,107
824,5,379,107,1,388,90
824,5,379,107,4,347,80
824,6,355,201,8,310,193
824,8,310,193,6,355,201
825,0,150,261,3,192,266
825,1,382,91,4,352,79
825,1,382,91,5,384,104
825,3,192,266,0,150,261
825,4,352,79,1,382,91
825,4,352,79,5,384,104
825,5,384,104,1,382,91
825,5,384,104,4,352,79
825,6,361,198,8,319,197
825,8,319,197,6,361,198
826,0,152,268,3,192,258
826,1,377,92,4,358,77
826,1,377,92,5,388,101
826,3,192,258,0,152,268
826,4,358,77,1,377,92
826,4,358,77,5,388,101
826,5,388,101,1,377,92
826,5,388,101,4,358,77
826,6,368,194,8,327,200
826,8,327,200,6,368,194
827,0,154,274,3,191,250
827,1,372,92,4,364,76
827,1,372,92,5,389,100
827,3,191,250,0,154,274
827,4,364,76,1,372,92
827,4,364,76,5,389,100
827,5,389,100,1,372,92
827,5,389,100,4,364,76
827,6,374,191,8,336,204
827,8,336,204,6,374,191
828,0,156,280,3,190,243
828,1,366,93,4,369,75
828,1,366,93,5,389,100
828,3,190,243,0,156,280
828,4,369,75,1,366,93
828,4,369,75,5,389,100
828,5,389,100,1,366,93
828,5,389,100,4,369,75
828,6,380,187,8,345,207
828,8,345,207,6,380,187
829,1,361,94,4,375,74
829,1,361,94,5,389,100
829,4,375,74,1,361,94
829,4,375,74,5,389,100
829,5,389,100,1,361,94
829,5,389,100,4,375,74
829,6,387,183,8,354,211
829,8,354,211,6,387,183
830,1,355,94,4,381,72
830,1,355,94,5,389,100
830,4,381,72,1,355,94
830,4,381,72,5,389,100
830,5,389,100,1,355,94
830,5,389,100,4,381,72
830,6,393,180,8,363,214
830,8,363,214,6,393,180
831,1,350,95,4,387,71
